census_id,county_fips_code,year,aggrp,race,gender,population
16186,273,2016,60-64,other,male,0
16187,273,2016,60-64,other,female,1
16188,273,2016,65+,white,male,435
16189,273,2016,65+,white,female,503
16190,273,2016,65+,black,male,230
16191,273,2016,65+,black,female,433
16192,273,2016,65+,asia-pi,male,2
16193,273,2016,65+,asia-pi,female,1
16194,273,2016,65+,hisp-lt,male,5
16195,273,2016,65+,hisp-lt,female,7
16196,273,2016,65+,native-am,male,0
16197,273,2016,65+,native-am,female,0
16198,273,2016,65+,other,male,4
16199,273,2016,65+,other,female,4
16200,275,2016,18-24,white,male,926
16201,275,2016,18-24,white,female,946
16202,275,2016,18-24,black,male,757
16203,275,2016,18-24,black,female,800
16204,275,2016,18-24,asia-pi,male,16
16205,275,2016,18-24,asia-pi,female,31
16206,275,2016,18-24,hisp-lt,male,113
16207,275,2016,18-24,hisp-lt,female,88
16208,275,2016,18-24,native-am,male,8
16209,275,2016,18-24,native-am,female,12
16210,275,2016,18-24,other,male,26
16211,275,2016,18-24,other,female,31
16212,275,2016,25-29,white,male,683
16213,275,2016,25-29,white,female,749
16214,275,2016,25-29,black,male,506
16215,275,2016,25-29,black,female,606
16216,275,2016,25-29,asia-pi,male,11
16217,275,2016,25-29,asia-pi,female,39
16218,275,2016,25-29,hisp-lt,male,58
16219,275,2016,25-29,hisp-lt,female,51
16220,275,2016,25-29,native-am,male,5
16221,275,2016,25-29,native-am,female,4
16222,275,2016,25-29,other,male,17
16223,275,2016,25-29,other,female,17
16224,275,2016,30-34,white,male,760
16225,275,2016,30-34,white,female,796
16226,275,2016,30-34,black,male,429
16227,275,2016,30-34,black,female,549
16228,275,2016,30-34,asia-pi,male,16
16229,275,2016,30-34,asia-pi,female,18
16230,275,2016,30-34,hisp-lt,male,60
16231,275,2016,30-34,hisp-lt,female,59
16232,275,2016,30-34,native-am,male,4
16233,275,2016,30-34,native-am,female,3
16234,275,2016,30-34,other,male,10
16235,275,2016,30-34,other,female,9
16236,275,2016,35-39,white,male,766
16237,275,2016,35-39,white,female,779
16238,275,2016,35-39,black,male,435
16239,275,2016,35-39,black,female,533
16240,275,2016,35-39,asia-pi,male,13
16241,275,2016,35-39,asia-pi,female,11
16242,275,2016,35-39,hisp-lt,male,55
16243,275,2016,35-39,hisp-lt,female,64
16244,275,2016,35-39,native-am,male,6
16245,275,2016,35-39,native-am,female,5
16246,275,2016,35-39,other,male,12
16247,275,2016,35-39,other,female,11
16248,275,2016,40-44,white,male,694
16249,275,2016,40-44,white,female,740
16250,275,2016,40-44,black,male,401
16251,275,2016,40-44,black,female,573
16252,275,2016,40-44,asia-pi,male,10
16253,275,2016,40-44,asia-pi,female,14
16254,275,2016,40-44,hisp-lt,male,46
16255,275,2016,40-44,hisp-lt,female,46
16256,275,2016,40-44,native-am,male,7
16257,275,2016,40-44,native-am,female,5
16258,275,2016,40-44,other,male,6
16259,275,2016,40-44,other,female,11
16260,275,2016,45-49,white,male,861
16261,275,2016,45-49,white,female,837
16262,275,2016,45-49,black,male,449
16263,275,2016,45-49,black,female,542
16264,275,2016,45-49,asia-pi,male,19
16265,275,2016,45-49,asia-pi,female,17
16266,275,2016,45-49,hisp-lt,male,44
16267,275,2016,45-49,hisp-lt,female,40
16268,275,2016,45-49,native-am,male,2
16269,275,2016,45-49,native-am,female,11
16270,275,2016,45-49,other,male,7
16271,275,2016,45-49,other,female,12
16272,275,2016,50-54,white,male,907
16273,275,2016,50-54,white,female,972
16274,275,2016,50-54,black,male,522
16275,275,2016,50-54,black,female,629
16276,275,2016,50-54,asia-pi,male,17
16277,275,2016,50-54,asia-pi,female,15
16278,275,2016,50-54,hisp-lt,male,52
16279,275,2016,50-54,hisp-lt,female,34
16280,275,2016,50-54,native-am,male,5
16281,275,2016,50-54,native-am,female,13
16282,275,2016,50-54,other,male,14
16283,275,2016,50-54,other,female,10
16284,275,2016,55-59,white,male,895
16285,275,2016,55-59,white,female,989
16286,275,2016,55-59,black,male,521
16287,275,2016,55-59,black,female,631
16288,275,2016,55-59,asia-pi,male,9
16289,275,2016,55-59,asia-pi,female,18
16290,275,2016,55-59,hisp-lt,male,37
16291,275,2016,55-59,hisp-lt,female,18
16292,275,2016,55-59,native-am,male,6
16293,275,2016,55-59,native-am,female,7
16294,275,2016,55-59,other,male,13
16295,275,2016,55-59,other,female,11
16296,275,2016,60-64,white,male,892
16297,275,2016,60-64,white,female,927
16298,275,2016,60-64,black,male,426
16299,275,2016,60-64,black,female,545
16300,275,2016,60-64,asia-pi,male,6
16301,275,2016,60-64,asia-pi,female,9
16302,275,2016,60-64,hisp-lt,male,15
16303,275,2016,60-64,hisp-lt,female,14
16304,275,2016,60-64,native-am,male,4
16305,275,2016,60-64,native-am,female,12
16306,275,2016,60-64,other,male,9
16307,275,2016,60-64,other,female,15
16308,275,2016,65+,white,male,2309
16309,275,2016,65+,white,female,3048
16310,275,2016,65+,black,male,841
16311,275,2016,65+,black,female,1297
16312,275,2016,65+,asia-pi,male,20
16313,275,2016,65+,asia-pi,female,38
16314,275,2016,65+,hisp-lt,male,46
16315,275,2016,65+,hisp-lt,female,46
16316,275,2016,65+,native-am,male,16
16317,275,2016,65+,native-am,female,22
16318,275,2016,65+,other,male,19
16319,275,2016,65+,other,female,21
16320,277,2016,18-24,white,male,1103
16321,277,2016,18-24,white,female,1049
16322,277,2016,18-24,black,male,690
16323,277,2016,18-24,black,female,783
16324,277,2016,18-24,asia-pi,male,34
16325,277,2016,18-24,asia-pi,female,17
16326,277,2016,18-24,hisp-lt,male,270
16327,277,2016,18-24,hisp-lt,female,259
16328,277,2016,18-24,native-am,male,5
16329,277,2016,18-24,native-am,female,3
16330,277,2016,18-24,other,male,37
16331,277,2016,18-24,other,female,30
16332,277,2016,25-29,white,male,740
16333,277,2016,25-29,white,female,741
16334,277,2016,25-29,black,male,446
16335,277,2016,25-29,black,female,463
16336,277,2016,25-29,asia-pi,male,19
16337,277,2016,25-29,asia-pi,female,21
16338,277,2016,25-29,hisp-lt,male,215
16339,277,2016,25-29,hisp-lt,female,158
16340,277,2016,25-29,native-am,male,1
16341,277,2016,25-29,native-am,female,3
16342,277,2016,25-29,other,male,12
16343,277,2016,25-29,other,female,10
16344,277,2016,30-34,white,male,602
16345,277,2016,30-34,white,female,662
16346,277,2016,30-34,black,male,360
16347,277,2016,30-34,black,female,424
16348,277,2016,30-34,asia-pi,male,21
16349,277,2016,30-34,asia-pi,female,16
16350,277,2016,30-34,hisp-lt,male,223
16351,277,2016,30-34,hisp-lt,female,154
16352,277,2016,30-34,native-am,male,4
16353,277,2016,30-34,native-am,female,2
16354,277,2016,30-34,other,male,7
16355,277,2016,30-34,other,female,14
16356,277,2016,35-39,white,male,667
16357,277,2016,35-39,white,female,682
16358,277,2016,35-39,black,male,370
16359,277,2016,35-39,black,female,457
16360,277,2016,35-39,asia-pi,male,26
16361,277,2016,35-39,asia-pi,female,24
16362,277,2016,35-39,hisp-lt,male,211
16363,277,2016,35-39,hisp-lt,female,154
16364,277,2016,35-39,native-am,male,2
16365,277,2016,35-39,native-am,female,2
16366,277,2016,35-39,other,male,1
16367,277,2016,35-39,other,female,5
16368,277,2016,40-44,white,male,665
16369,277,2016,40-44,white,female,664
16370,277,2016,40-44,black,male,290
16371,277,2016,40-44,black,female,371
16372,277,2016,40-44,asia-pi,male,22
16373,277,2016,40-44,asia-pi,female,30
16374,277,2016,40-44,hisp-lt,male,158
16375,277,2016,40-44,hisp-lt,female,125
16376,277,2016,40-44,native-am,male,3
16377,277,2016,40-44,native-am,female,4
16378,277,2016,40-44,other,male,6
16379,277,2016,40-44,other,female,7
16380,277,2016,45-49,white,male,723
16381,277,2016,45-49,white,female,742
16382,277,2016,45-49,black,male,312
16383,277,2016,45-49,black,female,360
16384,277,2016,45-49,asia-pi,male,25
16385,277,2016,45-49,asia-pi,female,29
16386,277,2016,45-49,hisp-lt,male,149
16387,277,2016,45-49,hisp-lt,female,93
16388,277,2016,45-49,native-am,male,4
16389,277,2016,45-49,native-am,female,3
16390,277,2016,45-49,other,male,4
16391,277,2016,45-49,other,female,6
16392,277,2016,50-54,white,male,717
16393,277,2016,50-54,white,female,812
16394,277,2016,50-54,black,male,341
16395,277,2016,50-54,black,female,370
16396,277,2016,50-54,asia-pi,male,23
16397,277,2016,50-54,asia-pi,female,16
16398,277,2016,50-54,hisp-lt,male,104
16399,277,2016,50-54,hisp-lt,female,84
16400,277,2016,50-54,native-am,male,7
16401,277,2016,50-54,native-am,female,5
16402,277,2016,50-54,other,male,6
16403,277,2016,50-54,other,female,5
16404,277,2016,55-59,white,male,767
16405,277,2016,55-59,white,female,868
16406,277,2016,55-59,black,male,333
16407,277,2016,55-59,black,female,387
16408,277,2016,55-59,asia-pi,male,11
16409,277,2016,55-59,asia-pi,female,17
16410,277,2016,55-59,hisp-lt,male,78
16411,277,2016,55-59,hisp-lt,female,50
16412,277,2016,55-59,native-am,male,2
16413,277,2016,55-59,native-am,female,3
16414,277,2016,55-59,other,male,6
16415,277,2016,55-59,other,female,9
16416,277,2016,60-64,white,male,718
16417,277,2016,60-64,white,female,835
16418,277,2016,60-64,black,male,271
16419,277,2016,60-64,black,female,353
16420,277,2016,60-64,asia-pi,male,9
16421,277,2016,60-64,asia-pi,female,21
16422,277,2016,60-64,hisp-lt,male,64
16423,277,2016,60-64,hisp-lt,female,34
16424,277,2016,60-64,native-am,male,2
16425,277,2016,60-64,native-am,female,2
16426,277,2016,60-64,other,male,3
16427,277,2016,60-64,other,female,6
16428,277,2016,65+,white,male,1874
16429,277,2016,65+,white,female,2513
16430,277,2016,65+,black,male,474
16431,277,2016,65+,black,female,732
16432,277,2016,65+,asia-pi,male,26
16433,277,2016,65+,asia-pi,female,30
16434,277,2016,65+,hisp-lt,male,73
16435,277,2016,65+,hisp-lt,female,71
16436,277,2016,65+,native-am,male,3
16437,277,2016,65+,native-am,female,8
16438,277,2016,65+,other,male,12
16439,277,2016,65+,other,female,22
16440,279,2016,18-24,white,male,631
16441,279,2016,18-24,white,female,627
16442,279,2016,18-24,black,male,344
16443,279,2016,18-24,black,female,358
16444,279,2016,18-24,asia-pi,male,7
16445,279,2016,18-24,asia-pi,female,9
16446,279,2016,18-24,hisp-lt,male,175
16447,279,2016,18-24,hisp-lt,female,181
16448,279,2016,18-24,native-am,male,1
16449,279,2016,18-24,native-am,female,3
16450,279,2016,18-24,other,male,21
16451,279,2016,18-24,other,female,31
16452,279,2016,25-29,white,male,465
16453,279,2016,25-29,white,female,500
16454,279,2016,25-29,black,male,205
16455,279,2016,25-29,black,female,267
16456,279,2016,25-29,asia-pi,male,8
16457,279,2016,25-29,asia-pi,female,7
16458,279,2016,25-29,hisp-lt,male,108
16459,279,2016,25-29,hisp-lt,female,118
16460,279,2016,25-29,native-am,male,3
16461,279,2016,25-29,native-am,female,2
16462,279,2016,25-29,other,male,10
16463,279,2016,25-29,other,female,4
16464,279,2016,30-34,white,male,413
16465,279,2016,30-34,white,female,490
16466,279,2016,30-34,black,male,158
16467,279,2016,30-34,black,female,271
16468,279,2016,30-34,asia-pi,male,6
16469,279,2016,30-34,asia-pi,female,14
16470,279,2016,30-34,hisp-lt,male,173
16471,279,2016,30-34,hisp-lt,female,116
16472,279,2016,30-34,native-am,male,2
16473,279,2016,30-34,native-am,female,2
16474,279,2016,30-34,other,male,4
16475,279,2016,30-34,other,female,10
16476,279,2016,35-39,white,male,472
16477,279,2016,35-39,white,female,503
16478,279,2016,35-39,black,male,158
16479,279,2016,35-39,black,female,244
16480,279,2016,35-39,asia-pi,male,8
16481,279,2016,35-39,asia-pi,female,9
16482,279,2016,35-39,hisp-lt,male,143
16483,279,2016,35-39,hisp-lt,female,88
16484,279,2016,35-39,native-am,male,2
16485,279,2016,35-39,native-am,female,2
16486,279,2016,35-39,other,male,7
16487,279,2016,35-39,other,female,7
16488,279,2016,40-44,white,male,442
16489,279,2016,40-44,white,female,510
16490,279,2016,40-44,black,male,153
16491,279,2016,40-44,black,female,213
16492,279,2016,40-44,asia-pi,male,6
16493,279,2016,40-44,asia-pi,female,7
16494,279,2016,40-44,hisp-lt,male,128
16495,279,2016,40-44,hisp-lt,female,90
16496,279,2016,40-44,native-am,male,1
16497,279,2016,40-44,native-am,female,2
16498,279,2016,40-44,other,male,4
16499,279,2016,40-44,other,female,1
16500,279,2016,45-49,white,male,515
16501,279,2016,45-49,white,female,569
16502,279,2016,45-49,black,male,142
16503,279,2016,45-49,black,female,226
16504,279,2016,45-49,asia-pi,male,7
16505,279,2016,45-49,asia-pi,female,14
16506,279,2016,45-49,hisp-lt,male,86
16507,279,2016,45-49,hisp-lt,female,60
16508,279,2016,45-49,native-am,male,6
16509,279,2016,45-49,native-am,female,1
16510,279,2016,45-49,other,male,6
16511,279,2016,45-49,other,female,8
16512,279,2016,50-54,white,male,535
16513,279,2016,50-54,white,female,584
16514,279,2016,50-54,black,male,182
16515,279,2016,50-54,black,female,245
16516,279,2016,50-54,asia-pi,male,3
16517,279,2016,50-54,asia-pi,female,3
16518,279,2016,50-54,hisp-lt,male,69
16519,279,2016,50-54,hisp-lt,female,56
16520,279,2016,50-54,native-am,male,6
16521,279,2016,50-54,native-am,female,6
16522,279,2016,50-54,other,male,8
16523,279,2016,50-54,other,female,5
16524,279,2016,55-59,white,male,566
16525,279,2016,55-59,white,female,603
16526,279,2016,55-59,black,male,188
16527,279,2016,55-59,black,female,231
16528,279,2016,55-59,asia-pi,male,6
16529,279,2016,55-59,asia-pi,female,8
16530,279,2016,55-59,hisp-lt,male,63
16531,279,2016,55-59,hisp-lt,female,41
16532,279,2016,55-59,native-am,male,11
16533,279,2016,55-59,native-am,female,2
16534,279,2016,55-59,other,male,3
16535,279,2016,55-59,other,female,9
16536,279,2016,60-64,white,male,538
16537,279,2016,60-64,white,female,623
16538,279,2016,60-64,black,male,151
16539,279,2016,60-64,black,female,201
16540,279,2016,60-64,asia-pi,male,5
16541,279,2016,60-64,asia-pi,female,5
16542,279,2016,60-64,hisp-lt,male,19
16543,279,2016,60-64,hisp-lt,female,27
16544,279,2016,60-64,native-am,male,3
16545,279,2016,60-64,native-am,female,1
16546,279,2016,60-64,other,male,4
16547,279,2016,60-64,other,female,5
16548,279,2016,65+,white,male,1358
16549,279,2016,65+,white,female,2001
16550,279,2016,65+,black,male,334
16551,279,2016,65+,black,female,478
16552,279,2016,65+,asia-pi,male,9
16553,279,2016,65+,asia-pi,female,24
16554,279,2016,65+,hisp-lt,male,58
16555,279,2016,65+,hisp-lt,female,56
16556,279,2016,65+,native-am,male,4
16557,279,2016,65+,native-am,female,1
16558,279,2016,65+,other,male,4
16559,279,2016,65+,other,female,7
16560,281,2016,18-24,white,male,545
16561,281,2016,18-24,white,female,547
16562,281,2016,18-24,black,male,17
16563,281,2016,18-24,black,female,12
16564,281,2016,18-24,asia-pi,male,4
16565,281,2016,18-24,asia-pi,female,11
16566,281,2016,18-24,hisp-lt,male,22
16567,281,2016,18-24,hisp-lt,female,31
16568,281,2016,18-24,native-am,male,2
16569,281,2016,18-24,native-am,female,0
16570,281,2016,18-24,other,male,4
16571,281,2016,18-24,other,female,3
16572,281,2016,25-29,white,male,211
16573,281,2016,25-29,white,female,197
16574,281,2016,25-29,black,male,6
16575,281,2016,25-29,black,female,2
16576,281,2016,25-29,asia-pi,male,2
16577,281,2016,25-29,asia-pi,female,6
16578,281,2016,25-29,hisp-lt,male,10
16579,281,2016,25-29,hisp-lt,female,3
16580,281,2016,25-29,native-am,male,0
16581,281,2016,25-29,native-am,female,1
16582,281,2016,25-29,other,male,5
16583,281,2016,25-29,other,female,3
16584,281,2016,30-34,white,male,154
16585,281,2016,30-34,white,female,190
16586,281,2016,30-34,black,male,4
16587,281,2016,30-34,black,female,4
16588,281,2016,30-34,asia-pi,male,3
16589,281,2016,30-34,asia-pi,female,1
16590,281,2016,30-34,hisp-lt,male,11
16591,281,2016,30-34,hisp-lt,female,12
16592,281,2016,30-34,native-am,male,0
16593,281,2016,30-34,native-am,female,0
16594,281,2016,30-34,other,male,1
16595,281,2016,30-34,other,female,1
16596,281,2016,35-39,white,male,160
16597,281,2016,35-39,white,female,187
16598,281,2016,35-39,black,male,3
16599,281,2016,35-39,black,female,1
16600,281,2016,35-39,asia-pi,male,2
16601,281,2016,35-39,asia-pi,female,3
16602,281,2016,35-39,hisp-lt,male,10
16603,281,2016,35-39,hisp-lt,female,4
16604,281,2016,35-39,native-am,male,0
16605,281,2016,35-39,native-am,female,1
16606,281,2016,35-39,other,male,3
16607,281,2016,35-39,other,female,0
16608,281,2016,40-44,white,male,221
16609,281,2016,40-44,white,female,239
16610,281,2016,40-44,black,male,2
16611,281,2016,40-44,black,female,2
16612,281,2016,40-44,asia-pi,male,5
16613,281,2016,40-44,asia-pi,female,3
16614,281,2016,40-44,hisp-lt,male,6
16615,281,2016,40-44,hisp-lt,female,9
16616,281,2016,40-44,native-am,male,1
16617,281,2016,40-44,native-am,female,1
16618,281,2016,40-44,other,male,2
16619,281,2016,40-44,other,female,1
16620,281,2016,45-49,white,male,250
16621,281,2016,45-49,white,female,252
16622,281,2016,45-49,black,male,6
16623,281,2016,45-49,black,female,3
16624,281,2016,45-49,asia-pi,male,1
16625,281,2016,45-49,asia-pi,female,5
16626,281,2016,45-49,hisp-lt,male,11
16627,281,2016,45-49,hisp-lt,female,13
16628,281,2016,45-49,native-am,male,2
16629,281,2016,45-49,native-am,female,0
16630,281,2016,45-49,other,male,1
16631,281,2016,45-49,other,female,3
16632,281,2016,50-54,white,male,301
16633,281,2016,50-54,white,female,295
16634,281,2016,50-54,black,male,3
16635,281,2016,50-54,black,female,1
16636,281,2016,50-54,asia-pi,male,0
16637,281,2016,50-54,asia-pi,female,2
16638,281,2016,50-54,hisp-lt,male,5
16639,281,2016,50-54,hisp-lt,female,6
16640,281,2016,50-54,native-am,male,0
16641,281,2016,50-54,native-am,female,3
16642,281,2016,50-54,other,male,2
16643,281,2016,50-54,other,female,0
16644,281,2016,55-59,white,male,333
16645,281,2016,55-59,white,female,384
16646,281,2016,55-59,black,male,0
16647,281,2016,55-59,black,female,3
16648,281,2016,55-59,asia-pi,male,6
16649,281,2016,55-59,asia-pi,female,4
16650,281,2016,55-59,hisp-lt,male,7
16651,281,2016,55-59,hisp-lt,female,7
16652,281,2016,55-59,native-am,male,3
16653,281,2016,55-59,native-am,female,2
16654,281,2016,55-59,other,male,2
16655,281,2016,55-59,other,female,2
16656,281,2016,60-64,white,male,344
16657,281,2016,60-64,white,female,467
16658,281,2016,60-64,black,male,6
16659,281,2016,60-64,black,female,3
16660,281,2016,60-64,asia-pi,male,0
16661,281,2016,60-64,asia-pi,female,1
16662,281,2016,60-64,hisp-lt,male,2
16663,281,2016,60-64,hisp-lt,female,3
16664,281,2016,60-64,native-am,male,0
16665,281,2016,60-64,native-am,female,0
16666,281,2016,60-64,other,male,2
16667,281,2016,60-64,other,female,5
16668,281,2016,65+,white,male,1768
16669,281,2016,65+,white,female,2055
16670,281,2016,65+,black,male,1
16671,281,2016,65+,black,female,3
16672,281,2016,65+,asia-pi,male,3
16673,281,2016,65+,asia-pi,female,5
16674,281,2016,65+,hisp-lt,male,17
16675,281,2016,65+,hisp-lt,female,24
16676,281,2016,65+,native-am,male,4
16677,281,2016,65+,native-am,female,4
16678,281,2016,65+,other,male,6
16679,281,2016,65+,other,female,8
16680,283,2016,18-24,white,male,196
16681,283,2016,18-24,white,female,140
16682,283,2016,18-24,black,male,152
16683,283,2016,18-24,black,female,94
16684,283,2016,18-24,asia-pi,male,1
16685,283,2016,18-24,asia-pi,female,1
16686,283,2016,18-24,hisp-lt,male,26
16687,283,2016,18-24,hisp-lt,female,2
16688,283,2016,18-24,native-am,male,0
16689,283,2016,18-24,native-am,female,0
16690,283,2016,18-24,other,male,4
16691,283,2016,18-24,other,female,3
16692,283,2016,25-29,white,male,141
16693,283,2016,25-29,white,female,126
16694,283,2016,25-29,black,male,82
16695,283,2016,25-29,black,female,61
16696,283,2016,25-29,asia-pi,male,0
16697,283,2016,25-29,asia-pi,female,1
16698,283,2016,25-29,hisp-lt,male,23
